UMTRI_ID,Date,Accident Month          ,Accident Day            ,Accident Year           ,Time Of Day             ,Weather                 ,Total Motor Vehicles    ,Gps X Coordinate        ,Gps Y Coordinate        
970357,January 25th 2013,January,25th,2013,1:00 Pm -  2:00 Pm,Snow/blowing Snow,2 Units,-83.72985336,42.26078819
970358,January 25th 2013,January,25th,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.68231802,42.27470174
970359,January 25th 2013,January,25th,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,2 Units,-83.73792891,42.29056491
970360,January 25th 2013,January,25th,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,1 Unit,-83.74175589,42.24397968
972602,January 25th 2013,January,25th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.74200621,42.27896917
973304,January 25th 2013,January,25th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74654176,42.27172325
978136,January 25th 2013,January,25th,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,2 Units,-83.75008101,42.25693849
981678,January 25th 2013,January,25th,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.73950799,42.23703666
985973,January 25th 2013,January,25th,2013,1:00 Pm -  2:00 Pm,Snow/blowing Snow,1 Unit,-83.74008659,42.23680777
985977,January 25th 2013,January,25th,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,1 Unit,-83.78418877,42.27399802
985978,January 25th 2013,January,25th,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,1 Unit,-83.7845211,42.26899896
963630,January 26th 2013,January,26th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.70081609,42.25779103
970361,January 26th 2013,January,26th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.74077056,42.28668759
970362,January 26th 2013,January,26th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.75861399,42.28080212
970363,January 26th 2013,January,26th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.75276014,42.25413984
970364,January 26th 2013,January,26th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74157881,42.27185537
970365,January 26th 2013,January,26th,2013,2:00 Am -  3:00 Am,Snow/blowing Snow,2 Units,-83.72719306,42.27124808
973273,January 26th 2013,January,26th,2013,2:00 Am -  3:00 Am,Cloudy,1 Unit,-83.70397221,42.28888732
985934,January 26th 2013,January,26th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.76161123,42.24691243
961781,January 27th 2013,January,27th,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.75670484,42.24508045
969814,January 27th 2013,January,27th,2013,7:00 Pm -  8:00 Pm,Snow/blowing Snow,2 Units,-83.74088156,42.28119133
969815,January 27th 2013,January,27th,2013,7:00 Pm -  8:00 Pm,Snow/blowing Snow,2 Units,-83.74852599,42.27958579
969818,January 27th 2013,January,27th,2013,5:00 Pm -  6:00 Pm,Sleet/hail,1 Unit,-83.72760728,42.26261847
969819,January 27th 2013,January,27th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.74157927,42.27420909
969820,January 27th 2013,January,27th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.74066956,42.27099928
969822,January 27th 2013,January,27th,2013,10:00 Pm - 11:00 Pm,Snow/blowing Snow,1 Unit,-83.6982729,42.27751652
969823,January 27th 2013,January,27th,2013,8:00 Pm -  9:00 Pm,Snow/blowing Snow,2 Units,-83.73355849,42.26437923
976389,January 27th 2013,January,27th,2013,11:00 Pm - 12:00 Midnight,Rain,1 Unit,-83.78394789,42.28048387
980848,January 27th 2013,January,27th,2013,11:00 Pm - 12:00 Midnight,Rain,1 Unit,-83.7507238,42.29846558
955177,January 28th 2013,January,28th,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.71944481,42.28732972
967549,January 28th 2013,January,28th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.75025123,42.26859524
969225,January 28th 2013,January,28th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.74073447,42.27779848
969226,January 28th 2013,January,28th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.75193411,42.25469435
969227,January 28th 2013,January,28th,2013,3:00 Pm -  4:00 Pm,Rain,3 Units,-83.73129462,42.27503759
969824,January 28th 2013,January,28th,2013,3:00 Am -  4:00 Am,Sleet/hail,1 Unit,-83.72007965,42.24784839
969825,January 28th 2013,January,28th,2013,12:00 Midnight -  1:00 Am,Rain,2 Units,-83.74897511,42.27407795
983963,January 28th 2013,January,28th,2013,6:00 Am -  7:00 Am,Rain,1 Unit,-83.76201568,42.29850037
963629,January 29th 2013,January,29th,2013,8:00 Pm -  9:00 Pm,Rain,2 Units,-83.73305554,42.27407825
967554,January 29th 2013,January,29th,2013,7:00 Pm -  8:00 Pm,Rain,1 Unit,-83.74610016,42.27951067
967555,January 29th 2013,January,29th,2013,9:00 Pm - 10:00 Pm,Rain,2 Units,-83.73535386,42.27207041
967556,January 29th 2013,January,29th,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.77681911,42.25628166
967557,January 29th 2013,January,29th,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.73911829,42.23363894
967558,January 29th 2013,January,29th,2013,9:00 Am - 10:00 Am,Rain,2 Units,-83.78029999,42.28110131
967559,January 29th 2013,January,29th,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.74721677,42.28132208
967560,January 29th 2013,January,29th,2013,11:00 Am - 12:00 Noon,Rain,1 Unit,-83.77890345,42.27742583
973301,January 29th 2013,January,29th,2013,12:00 Noon -  1:00 Pm,Rain,1 Unit,-83.73820006,42.27496661
950741,January 30th 2013,January,30th,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.76083333,42.24762166
966931,January 30th 2013,January,30th,2013,6:00 Pm -  7:00 Pm,Rain,2 Units,-83.73066921,42.26170956
967539,January 30th 2013,January,30th,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.73788374,42.26872452
967546,January 30th 2013,January,30th,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.73509031,42.25852871
967547,January 30th 2013,January,30th,2013,8:00 Pm -  9:00 Pm,Rain,2 Units,-83.72135205,42.2979811
967548,January 30th 2013,January,30th,2013,5:00 Pm -  6:00 Pm,Rain,3 Units,-83.74838178,42.28354147
967551,January 30th 2013,January,30th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.74090107,42.28119185
967552,January 30th 2013,January,30th,2013,10:00 Am - 11:00 Am,Rain,2 Units,-83.73128146,42.2750268
967553,January 30th 2013,January,30th,2013,7:00 Am -  8:00 Am,Rain,2 Units,-83.7800182,42.27904729
967585,January 30th 2013,January,30th,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.78999627,42.27314279
973302,January 30th 2013,January,30th,2013,11:00 Pm - 12:00 Midnight,Other / Unknown,2 Units,-83.73100879,42.27931964
973305,January 30th 2013,January,30th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.73396372,42.28024201
976388,January 30th 2013,January,30th,2013,8:00 Pm -  9:00 Pm,Rain,1 Unit,-83.68350325,42.25060794
955176,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,2 Units,-83.73051857,42.29628865
959577,January 31st 2013,January,31st,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.74403359,42.27949994
961771,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,2 Units,-83.78640672,42.27267998
961776,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.75251813,42.28903395
962541,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Cloudy,2 Units,-83.73055978,42.29631828
962542,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,2 Units,-83.74436892,42.30343358
962544,January 31st 2013,January,31st,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.78505538,42.29709954
963631,January 31st 2013,January,31st,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.69783509,42.23122485
963632,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.69304531,42.28798259
963633,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,3 Units,-83.69304531,42.28798259
963658,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,2 Units,-83.79944487,42.28492847
966932,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.73943393,42.24378718
966937,January 31st 2013,January,31st,2013,1:00 Pm -  2:00 Pm,Snow/blowing Snow,2 Units,-83.74063679,42.27084773
966938,January 31st 2013,January,31st,2013,2:00 Pm -  3:00 Pm,Snow/blowing Snow,2 Units,-83.69567541,42.25678206
967517,January 31st 2013,January,31st,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,1 Unit,-83.76558526,42.28890624
967518,January 31st 2013,January,31st,2013,10:00 Am - 11:00 Am,Snow/blowing Snow,2 Units,-83.73622548,42.26832035
967519,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.7514782,42.25494433
967520,January 31st 2013,January,31st,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,2 Units,-83.69802669,42.27232944
967522,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,3 Units,-83.76232639,42.28613998
967523,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.74111571,42.28119755
967524,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.68217408,42.27497212
967525,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,2 Units,-83.6923009,42.28800677
967526,January 31st 2013,January,31st,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,2 Units,-83.69867332,42.27757779
967527,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.69877356,42.27813781
967528,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.69721535,42.31055623
967529,January 31st 2013,January,31st,2013,1:00 Pm -  2:00 Pm,Snow/blowing Snow,2 Units,-83.72091873,42.28723536
967530,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.69721535,42.31055623
967531,January 31st 2013,January,31st,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.7535861,42.27793948
967532,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.69955573,42.27770313
967533,January 31st 2013,January,31st,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,2 Units,-83.69890569,42.27722394
967534,January 31st 2013,January,31st,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,2 Units,-83.69836824,42.27753111
967535,January 31st 2013,January,31st,2013,12:00 Noon -  1:00 Pm,Snow/blowing Snow,3 Units,-83.72748853,42.27202679
967536,January 31st 2013,January,31st,2013,11:00 Am - 12:00 Noon,Cloudy,1 Unit,-83.69965204,42.25116854
967537,January 31st 2013,January,31st,2013,11:00 Pm - 12:00 Midnight,Snow/blowing Snow,1 Unit,-83.74030298,42.25884418
967538,January 31st 2013,January,31st,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.74018409,42.30286824
967540,January 31st 2013,January,31st,2013,5:00 Pm -  6:00 Pm,Snow/blowing Snow,2 Units,-83.70695596,42.30506384
967541,January 31st 2013,January,31st,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.69563081,42.25671204
967542,January 31st 2013,January,31st,2013,3:00 Pm -  4:00 Pm,Cloudy,1 Unit,-83.71510884,42.27369846
967543,January 31st 2013,January,31st,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,1 Unit,-83.75392191,42.2843727
967544,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.73411073,42.31618205
967545,January 31st 2013,January,31st,2013,12:00 Noon -  1:00 Pm,Snow/blowing Snow,2 Units,-83.69285054,42.2561419
970846,January 31st 2013,January,31st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.71865989,42.29487449
974392,January 31st 2013,January,31st,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,2 Units,-83.73635483,42.28314572
977635,January 31st 2013,January,31st,2013,12:00 Noon -  1:00 Pm,Snow/blowing Snow,2 Units,-83.74108526,42.23700102
980856,January 31st 2013,January,31st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.76215784,42.24452267
961760,February 1st 2013,February,1st,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.74356555,42.2437019
961761,February 1st 2013,February,1st,2013,12:00 Noon -  1:00 Pm,Snow/blowing Snow,2 Units,-83.74874026,42.27959387
963619,February 1st 2013,February,1st,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.73495015,42.27500801
963624,February 1st 2013,February,1st,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.73836447,42.28979552
963628,February 1st 2013,February,1st,2013,3:00 Pm -  4:00 Pm,Snow/blowing Snow,2 Units,-83.71665101,42.29918453
966924,February 1st 2013,February,1st,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.68753073,42.2453302
966925,February 1st 2013,February,1st,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.7498927,42.27827988
966926,February 1st 2013,February,1st,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.71868507,42.28693143
966927,February 1st 2013,February,1st,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.77352827,42.28102932
966928,February 1st 2013,February,1st,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.7389986,42.22944769
966929,February 1st 2013,February,1st,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73862644,42.22944003
966930,February 1st 2013,February,1st,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,2 Units,-83.69714126,42.27084289
966933,February 1st 2013,February,1st,2013,10:00 Am - 11:00 Am,Snow/blowing Snow,1 Unit,-83.74265091,42.24178447
966935,February 1st 2013,February,1st,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.73957959,42.30186452
966936,February 1st 2013,February,1st,2013,2:00 Am -  3:00 Am,Cloudy,1 Unit,-83.78481322,42.27259219
976402,February 1st 2013,February,1st,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.76423799,42.24608808
977623,February 1st 2013,February,1st,2013,1:00 Pm -  2:00 Pm,Cloudy,1 Unit,-83.7482394,42.23690798
977642,February 1st 2013,February,1st,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,1 Unit,-83.6969903,42.23099785
955658,February 2nd 2013,February,2nd,2013,10:00 Am - 11:00 Am,Snow/blowing Snow,2 Units,-83.73555986,42.28228781
958841,February 2nd 2013,February,2nd,2013,4:00 Pm -  5:00 Pm,Snow/blowing Snow,2 Units,-83.77969068,42.26224228
961780,February 2nd 2013,February,2nd,2013,1:00 Am -  2:00 Am,Cloudy,1 Unit,-83.68866302,42.26723081
963622,February 2nd 2013,February,2nd,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.74388663,42.28127106
963623,February 2nd 2013,February,2nd,2013,4:00 Pm -  5:00 Pm,Snow/blowing Snow,1 Unit,-83.79392821,42.28529274
966257,February 2nd 2013,February,2nd,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.68232938,42.27452837
966258,February 2nd 2013,February,2nd,2013,7:00 Pm -  8:00 Pm,Snow/blowing Snow,2 Units,-83.73098574,42.27843376
966259,February 2nd 2013,February,2nd,2013,4:00 Pm -  5:00 Pm,Snow/blowing Snow,2 Units,-83.78485916,42.28698424
966260,February 2nd 2013,February,2nd,2013,1:00 Am -  2:00 Am,Snow/blowing Snow,2 Units,-83.74068733,42.274947
966262,February 2nd 2013,February,2nd,2013,2:00 Pm -  3:00 Pm,Snow/blowing Snow,3 Units,-83.69121803,42.25586961
966263,February 2nd 2013,February,2nd,2013,1:00 Pm -  2:00 Pm,Snow/blowing Snow,2 Units,-83.6904968,42.2557542
966265,February 2nd 2013,February,2nd,2013,6:00 Pm -  7:00 Pm,Snow/blowing Snow,2 Units,-83.73913048,42.23976975
966920,February 2nd 2013,February,2nd,2013,10:00 Am - 11:00 Am,Snow/blowing Snow,2 Units,-83.69871145,42.27758362
966921,February 2nd 2013,February,2nd,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.73913048,42.23976975
966922,February 2nd 2013,February,2nd,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.68847552,42.26708169
966923,February 2nd 2013,February,2nd,2013,1:00 Am -  2:00 Am,Clear,1 Unit,-83.71238077,42.26186442
976400,February 2nd 2013,February,2nd,2013,6:00 Am -  7:00 Am,Cloudy,2 Units,-83.73951567,42.23689228
977637,February 2nd 2013,February,2nd,2013,9:00 Am - 10:00 Am,Snow/blowing Snow,2 Units,-83.78400295,42.28101686
963620,February 3rd 2013,February,3rd,2013,2:00 Pm -  3:00 Pm,Snow/blowing Snow,2 Units,-83.75402325,42.28159321
963621,February 3rd 2013,February,3rd,2013,12:00 Noon -  1:00 Pm,Snow/blowing Snow,2 Units,-83.76858477,42.25432138
963627,February 3rd 2013,February,3rd,2013,3:00 Pm -  4:00 Pm,Snow/blowing Snow,2 Units,-83.74100181,42.28484947
966264,February 3rd 2013,February,3rd,2013,1:00 Am -  2:00 Am,Cloudy,2 Units,-83.72327287,42.25181108
962540,February 4th 2013,February,4th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.7389076,42.23188598
962908,February 4th 2013,February,4th,2013,2:00 Pm -  3:00 Pm,Snow/blowing Snow,1 Unit,-83.76208954,42.2444711
963625,February 4th 2013,February,4th,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,2 Units,-83.68905442,42.24842364
963626,February 4th 2013,February,4th,2013,7:00 Am -  8:00 Am,Snow/blowing Snow,4 Units,-83.6903235,42.25573016
956435,February 5th 2013,February,5th,2013,7:00 Pm -  8:00 Pm,Clear,1 Unit,-83.74972568,42.28159048
961773,February 5th 2013,February,5th,2013,4:00 Pm -  5:00 Pm,Snow/blowing Snow,2 Units,-83.70592149,42.31323739
961774,February 5th 2013,February,5th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73554913,42.27206174
961775,February 5th 2013,February,5th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.78240703,42.28104884
961777,February 5th 2013,February,5th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.75365743,42.27894106
961778,February 5th 2013,February,5th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.70551393,42.28780087
961779,February 5th 2013,February,5th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74712367,42.28935745
961782,February 5th 2013,February,5th,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.6923,42.25604817
962539,February 5th 2013,February,5th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.73243267,42.28636485
976403,February 5th 2013,February,5th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.78386037,42.27850049
961765,February 6th 2013,February,6th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.69875,42.27758886
961766,February 6th 2013,February,6th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.71982105,42.24392769
961767,February 6th 2013,February,6th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73308413,42.2750353
961768,February 6th 2013,February,6th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.69656927,42.25690906
961769,February 6th 2013,February,6th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.74324324,42.28473991
961770,February 6th 2013,February,6th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.71566126,42.26045875
961772,February 6th 2013,February,6th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.75883114,42.28181582
969520,February 6th 2013,February,6th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.74036932,42.26043045
973815,February 6th 2013,February,6th,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.78503997,42.28288081
961722,February 7th 2013,February,7th,2013,5:00 Pm -  6:00 Pm,Clear,1 Unit,-83.73623341,42.22948183
961757,February 7th 2013,February,7th,2013,9:00 Pm - 10:00 Pm,Cloudy,2 Units,-83.75607458,42.27845169
961758,February 7th 2013,February,7th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.77665939,42.27405531
961759,February 7th 2013,February,7th,2013,8:00 Pm -  9:00 Pm,Clear,1 Unit,-83.73092701,42.27726273
961762,February 7th 2013,February,7th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.73928208,42.24246284
961763,February 7th 2013,February,7th,2013,7:00 Am -  8:00 Am,Cloudy,2 Units,-83.73112355,42.27489732
962912,February 7th 2013,February,7th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.73718943,42.23709507
973814,February 7th 2013,February,7th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.74402176,42.2368018
940432,February 8th 2013,February,8th,2013,1:00 Am -  2:00 Am,Snow/blowing Snow,1 Unit,-83.73840064,42.236915
955179,February 8th 2013,February,8th,2013,12:00 Midnight -  1:00 Am,Snow/blowing Snow,2 Units,-83.68771764,42.25532066
955185,February 8th 2013,February,8th,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.78010451,42.27485572
955656,February 8th 2013,February,8th,2013,4:00 Am -  5:00 Am,Snow/blowing Snow,2 Units,-83.73352546,42.28064629
957460,February 8th 2013,February,8th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.74897511,42.27407795
957908,February 8th 2013,February,8th,2013,2:00 Am -  3:00 Am,Snow/blowing Snow,1 Unit,-83.74064847,42.2749473
959579,February 8th 2013,February,8th,2013,2:00 Am -  3:00 Am,Snow/blowing Snow,2 Units,-83.74410176,42.27795517
959580,February 8th 2013,February,8th,2013,6:00 Pm -  7:00 Pm,Clear,3 Units,-83.71101425,42.30239108
959581,February 8th 2013,February,8th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.7379893,42.26462829
959582,February 8th 2013,February,8th,2013,3:00 Pm -  4:00 Pm,Cloudy,2 Units,-83.69390953,42.25633617
961754,February 8th 2013,February,8th,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.74897511,42.27407795
961755,February 8th 2013,February,8th,2013,8:00 Am -  9:00 Am,Snow/blowing Snow,2 Units,-83.74647226,42.27952163
961756,February 8th 2013,February,8th,2013,6:00 Am -  7:00 Am,Snow/blowing Snow,1 Unit,-83.72125732,42.26710855
968653,February 8th 2013,February,8th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.68765241,42.31387112
969519,February 8th 2013,February,8th,2013,2:00 Am -  3:00 Am,Sleet/hail,1 Unit,-83.72662808,42.2813026
953506,February 9th 2013,February,9th,2013,2:00 Pm -  3:00 Pm,Clear,3 Units,-83.73210547,42.28648631
957459,February 9th 2013,February,9th,2013,12:00 Midnight -  1:00 Am,Clear,1 Unit,-83.78812111,42.28264545
957464,February 9th 2013,February,9th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.74865082,42.27795354
957465,February 9th 2013,February,9th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.74036761,42.26021402
957466,February 9th 2013,February,9th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73924799,42.2318848
957467,February 9th 2013,February,9th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.76121745,42.24731356
959578,February 9th 2013,February,9th,2013,4:00 Am -  5:00 Am,Clear,1 Unit,-83.7000316,42.24137814
955178,February 10th 2013,February,10th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73330397,42.27655192
956434,February 10th 2013,February,10th,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.74100662,42.28028814
957462,February 10th 2013,February,10th,2013,3:00 Pm -  4:00 Pm,Cloudy,2 Units,-83.73908732,42.26946463
957463,February 10th 2013,February,10th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73438855,42.2690754
955657,February 11th 2013,February,11th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.73308241,42.27497764
